08.06.2024,Тинькофф,5,https://рко.рф/reviews/bank/tinkoff/835,"Спасибо менеджеру Александру На данный момент в Тинькофф обслуживается два моих бизнеса. И с самого начала сотрудничества у меня один персональный менеджер – Александр, чему я очень рад. Он проявил себя как настоящий профессионал, когда у меня запросили документы по 115ФЗ и порекомендовали закрыть счет. Хотя у меня все операции прозрачные (как мне казалось). Александр закономерно предположил, что решение принималось автоматом, без тщательного рассмотрения и анализа. Поэтому он два раза отправлял мою заявку на пересмотр. И все-таки добился справедливости. С таким менеджером чувствуешь себя вип-клиентом! Спасибо вам, Александр, и успехов в карьере!"
27.06.2023,Тинькофф,5,https://рко.рф/reviews/bank/tinkoff/864,"Рекомендую Открыл расчетный счет в Тинькофф, партнер очень этот банк рекомендовал и всячески советовал, получил сразу 2 месяца бесплатного обслуживания+дальше тоже бесплатное при тратах от 150 тыс. в мес. Онлайн-бухгалтерии не хватило, взял еще дополнительно платное бухгалтерское обслуживание. Комиссии на переводы партнерам в пределах разумного, процент на остаток почти полностью покрывает эти расходы. Я с Тинькофф с 2014 года, у меня кредитка и дебетовка есть. Банк подходит и для юридических, и для физических лиц. Желаю Tinkoff и дальше держать марку."
01.06.2023,Тинькофф,3,https://рко.рф/reviews/bank/tinkoff/868,"Подключение длилось вечность Открыл ИП в 2018 году, счет изначально открыл в Тинькофф. Все было отлично, пока не решил подключить интернет-эквайринг. Все началось с того, что я решил расширить бизнес, внес изменения в ОКВЭД (образовательные курсы), все заверил. Оставил заявку на интернет-эквайринг Тинькофф, она была одобрена 17.05.2023. Написал в поддержку с просьбой провести все проверки и подключить их к моему сайту. Обещали, что на все проверки уйдет не больше недели, но не тут-то было. Сначала потребовали отчеты, потом – источники трафика и так далее. Я еще не проводил курсы, что я мог предоставить, какие отчеты? Пять дней шла переписка в чате, потом от меня потребовали внести дополнительные данные на сайт. Сделал. В итоге эквайринг подключили через 9 дней с момента обращения! Сам сервис работает стабильно, без сбоев, но с подключением конечно беда."
25.05.2023,Тинькофф,2,https://рко.рф/reviews/bank/tinkoff/871,"Штрафы из воздуха Я обратилась в Тинькофф банк для получения кредита для своего бизнеса – швейной мастерской. К сожалению, опыт положительным не назовешь. Сначала я была приятно удивлена оперативностью обработки заявки, однако позже столкнулась с трудностями. После погашения задолженности 15.02.2023 мне начали приходить уведомления о новых начислениях. Причина этого оказалась в неправильном закрытии кредита, и мне пришлось неделями доказывать, что сумма уже погашена и не должна подлежать дополнительной оплате. За все это время я обращалась в поддержку банка через чат и звонки, каждый раз разговаривала с разными специалистами, которые не могли разобраться в ситуации. По итогу, я была вынужден ждать судебного разбирательства, чтобы восстановить свои права. Я не могу сказать, что Тинькофф банк обманывает своих клиентов, но мой опыт общения с банком был мягко говоря негативным. На мой взгляд, банк не обеспечивает достаточно хорошую связь с клиентами, и когда возникает какая-то проблема, ее решение может затянуться на неопределенный срок. Кроме того, условия по кредитам отличаются от тех, которые указываются на сайте."
31.05.2023,Тинькофф,5,https://рко.рф/reviews/bank/tinkoff/894,"Благодарность Никогда раньше не пользовалась кредитами, но финансовые сложности и желание открыть еще одну торговую точку заставили пойти на риск. Сравнила предложения разных банков, выбрала Тинькофф. И не жалею: проценты выгоднее, чем у других, сроки можно выбрать, сумму тоже. Не нужно никуда ходить и стоять в очереди, все онлайн. На оформление заявки ушло пару минут (помогала специалист техподдержки Анастасия), а на следующий день мне уже сообщили об одобрении. С апреля 2023 года я уже начала выплаты. Если хотите получить деньги быстро и на выгодных условиях, обращайтесь в Тинькофф."
22.06.2023,Тинькофф,4,https://рко.рф/reviews/bank/tinkoff/895,"Спасибо техподдержке В мае 2023 года я подавал заявку на кредит для бизнеса. Попытался сравнить условия сам, остановился на Тинькофф. Но, как оказалось, под мой запрос подходил только займ с залогом квартиры. Решил уточнить, правильно ли я все понял, так как залог использовать категорически не хотел. Оказалось, что мне смогут выдать кредит без залога, спасибо менеджеру Виктории. Получается, информация на сайте отличается от той, которая используется при кредитовании. Заявку одобрили на следующий день, я уже купил оборудование в магазин и начал выплачивать долг по займу. Платежи подъемные, проценты не кусаются."
07.09.2023,Тинькофф,5,https://рко.рф/reviews/bank/tinkoff/931,"С тарифами разобралась, выбрала правильный. Когда ип отркываешь, со счетом приходится тоже разбираться параллельно. Для меня тариф выбрать было сложным, думала взять простой но сомневалась. Разговаривала с консультантом на телефоне, в своем выборе прямо утвердилась,. консультант сказала, если поймете что вам ваш тариф как королевство маловато и разгуляться негде – переедете)))В общем, пока королевство мне в пору) а девушке-консультанту спасибо за совет! у банка очень приятные, вежливые люди на линии"
30.06.2023,Тинькофф,5,https://рко.рф/reviews/bank/tinkoff/985,"Лично я довольна Я использую бизнес-счет в Тинькофф больше года и не могу сказать о сервисе ничего плохого. Оформление  прошло очень быстро и просто. Удобный интерфейс онлайн-банкинга и мобильного приложения позволяет мне быстро и легко проверять баланс, делать переводы и платежи. Комиссии на переводы и снятие наличных очень разумные, в отличие от других банков. Бесплатное использование при крупных тратах - отличная опция. Служба поддержки на высоте. Респект сотруднику Тинькофф банка менеджеру по бизнесу Михаилу: он помог разобраться в онлайн-бухгалтерии, заполнении и оплате обязательных платежей, подаче декларации. Сказать могу, что никаких форс-мажоров за время обслуживания не случалось и надеюсь не случится, работает все стабильно."
08.07.2023,Тинькофф,4,https://рко.рф/reviews/bank/tinkoff/986,"Положительный опыт сотрудничества Эквайринг в Тинькофф оказался отличным выбором для моего бизнеса. Я занимаюсь продажей дисков для автомобилей и мне необходимо было принимать оплату картами. Из всех предложений я выбрал Тинькофф из-за положительного опыта сотрудничества с банком. Спустя два дня после обращения у меня было настроенное оборудование и я стал принимать оплату от клиентов по безналу. Выручка увеличивается и это радует. Я доволен условиями обслуживания, хотя некоторые услуги могли бы быть улучшены. Например, бывает сложно дозвониться до колл-центра и нет офисов банка в моем городе, да и во всей стране, что затрудняет решение некоторых вопросов лично. Но в целом, я очень доволен эквайрингом в Тинькофф и могу рекомендовать его для использования в бизнесе."
13.07.2023,Тинькофф,2,https://рко.рф/reviews/bank/tinkoff/987,"Не понимаю высоких оценок других пользователей Мой опыт использования услуги для бизнеса в Тинькофф оставил меня неудовлетворенной, и я ставлю ему только две звезды из пяти. Приложение может показаться удобным, но это единственное преимущество. Комиссии при снятии наличных слишком высокие по сравнению с другими банками, что является особенно неприятным. Иногда возникают проблемы с переводами. Система лояльности в Тинькофф оставляет желать лучшего, я не видела никаких бонусов за активное пользование. Мне трудно понять, как были выставлены такие высокие оценки другими на этом сайте. В моем случае обслуживание бизнеса в Тинькофф не приносит удовлетворения. Я бы не рекомендовала его другим."
